time,open,high,low,close,(blank),(blank),Chars,(blank),(blank),(blank),(blank),Bullish Micro Trend,Bearish Micro Trend,Alpha Track,WMA,TD8,TD8,TD9,TD9,Big Bull Arrow,Big Bear Arrow,Over-Bought,Over-Sold,RSI,RSI Line 2,RSI Line 3,Regular Bullish,Regular Bullish Label,Hidden Bullish,Hidden Bullish Label,Regular Bearish,Regular Bearish Label,Hidden Bearish,Hidden Bearish Label,Net Longs,Net Shorts,Net Shorts,Net Ratio,Longs (Open),Longs (High,Longs (Low),Longs (Close),Shorts (Open),Shorts (High,Shorts (Low),Shorts (Close),Delta (Open),Delta (High,Delta (Low),Delta (Close),Ratio (Open),Ratio (High,Ratio (Low),Ratio (Close),Plot,Plot,Plot,Plot,RSI 100,RSI 70,RSI 50,RSI 30,RSI 0,Shapes,Histogram
2025-03-02T17:50:00-05:00,0.00002599,0.00003498,0.00002599,0.00003399,NaN,0,0,0,0,0,0,NaN,NaN,0.000005193242534979753,0.00003225466666666666,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,10.963409620391937
2025-03-02T17:55:00-05:00,0.00003399,0.00003798,0.00003199,0.00003798,NaN,0,0,0,0,0,0,NaN,NaN,0.000005438929255755415,0.000031876000000000004,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,7.29523548490247
2025-03-02T18:00:00-05:00,0.00003798,0.00005697,0.00003798,0.00005098,NaN,0,0,0,0,0,0,NaN,NaN,0.000005438929255755415,0.00003491933333333333,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,18.848774829636078
2025-03-02T18:05:00-05:00,0.00005098,0.00005997,0.00004898,0.00005598,NaN,0,0,0,0,0,0,NaN,NaN,0.000005438929255755415,0.00003954022222222222,NaN,NaN,NaN,NaN,0,0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,7.249528780629262
2025-03-02T18:10:00-05:00,0.00005598,0.00006497,0.00005498,0.00005598,NaN,0,0,0,0,0,0,NaN,NaN,0.000005438929255755415,0.000043849999999999995,NaN,NaN,NaN,NaN,0,0,NaN,NaN,45.10150044130627,NaN,NaN,45.10150044130627,NaN,45.10150044130627,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,22.581168178450163
2025-03-02T18:15:00-05:00,0.00005598,0.00007097,0.00005598,0.00007097,NaN,0,0,0,0,0,0,NaN,NaN,0.000005438929255755415,0.00005049133333333334,NaN,NaN,NaN,NaN,0,0,NaN,NaN,52.60473991676816,NaN,NaN,NaN,NaN,NaN,NaN,52.60473991676816,NaN,52.60473991676816,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,17.98719487795117
2025-03-02T18:20:00-05:00,0.00007097,0.00007197,0.00005398,0.00006097,NaN,0,0,0,0,0,0,1,0,0.000005438929255755415,0.000054066444444444444,NaN,NaN,NaN,NaN,0,0,NaN,NaN,47.901269598117985,48.53583665206414,NaN,47.901269598117985,47.901269598117985,47.901269598117985,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,-21.5770890545312
2025-03-02T18:25:00-05:00,0.00006097,0.00008696,0.00006097,0.00008696,NaN,0,0,0,0,0,0,1,0,0.000005438929255755415,0.00006210666666666666,NaN,NaN,NaN,NaN,0,0,NaN,NaN,58.329549675112474,53.43269316358831,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,21.5770890545312
2025-03-02T18:30:00-05:00,0.00008696,0.00011195,0.00007797,0.00009796,NaN,0,0,0,0,0,0,1,0,0.000005438929255755415,0.00007103644444444445,NaN,NaN,NaN,NaN,0,0,NaN,NaN,61.81345983452101,57.62307649905466,53.197202104902374,NaN,NaN,NaN,NaN,61.81345983452101,NaN,61.81345983452101,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,-15.904956798544788
2025-03-02T18:35:00-05:00,0.00009796,0.00010795,0.00007797,0.00007996,NaN,0,0,0,1,0,0,1,0,0.000005438929255755415,0.0000747668888888889,NaN,NaN,NaN,NaN,0,0,0.00010237192321573223,0.000016719757236208403,53.875728229822045,55.74940236443835,54.47330223467036,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,-21.31002691481026
2025-03-02T18:40:00-05:00,0.00007996,0.00008896,0.00005697,0.00006197,NaN,0,0,0,0,0,0,0,0,0.000005438929255755415,0.00007387777777777778,NaN,NaN,NaN,NaN,0,0,0.00010422176161941615,0.000017037278589142864,47.33350493262892,51.54145364853363,53.007377941602,47.33350493262892,NaN,47.33350493262892,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,-25.291269413208227
2025-03-02T18:45:00-05:00,0.00006197,0.00007097,0.00004898,0.00006797,NaN,0,0,0,0,0,0,0,0,0.000005438929255755415,0.00007365555555555556,NaN,NaN,NaN,NaN,0,0,0.00010262979935981014,0.000016924694062772888,49.53456066128112,50.538007154907376,51.77269254825469,NaN,NaN,NaN,NaN,49.53456066128112,NaN,49.53456066128112,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,3.049716692873943
2025-03-02T18:50:00-05:00,0.00006797,0.00006797,0.00005398,0.00006397,NaN,0,0,0,0,0,0,0,0,0.000005438929255755415,0.00007225577777777778,NaN,NaN,NaN,NaN,0,0,0.00010156504104126764,0.000017290011833268956,48.09158457872583,49.3147958668166,50.543744207535646,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,100,70,50,30,0,0,-16.738477064802023
